id,category,title,body
1114,consommer,Fin de l'obsolescence programmée,"Tous les produits manufacturés soient garanties pendant une durée de 5 années minimum (pièces et main d'oeuvre, et sur site dans le cas des produits lourds et/ou volumineux)
Toutes les pièces (consommable compris) qui composent un produit manufacturé doivent être disponibles sous moins de 10 jours et cela pendant les 10 années qui suivent la fin de mise sur le marché du dit produit. 
La somme du prix unitaires des pièces détachés ne doit pas dépasser le prix de vente du produit. La pièce la plus chère n’excédant pas 20% du prix de vente. Les 5 pièces les plus chères n'excédant pas 50% du prix de vente. 
Le ""MTBF"" (=Mean Time Between Fail) (traduction: temps moyen entre 2 pannes) doit être indiqué sur le produit vendu. (Par défaut, on prendra la durée de vie de l'élément qui a la durée de vie la plus courte).
Les produits manufacturés doivent être démontable par n'importe quel ""quidam"" (=réparateur/bricoleur). Ce qui proscrit tous systèmes propriétaires (Outillage, vis, ...) ainsi que tous systèmes mécaniques(ex.: collage, ...) empêchant le démontage."
554,consommer,Quote-part; Limites du système planetaire,"Le système planétaire a des limites, et donc la consommation devrait en avoir également.

Il a été question d'un affichage du taux d’émission pour chaque bien ou service, que le consommateur puisse choisir en connaissance de cause.

Cette idée est bonne, va dans le bon sens et je pense qu'elle est insuffisante.

En effet les achats vont jours après jours, semaine après semaine, et à la fin du mois je ne sait pas combien ma consommation pèse au total. Hors c'est bien de ce poids total dont il est question.

Je pèse combien sur l'effet de serre ?
Ai-je dépassé la limite ?

De plus, un simple affichage ne matérialise pas cette limite et n'est pas contraignante envers celui qui se refuserai à jouer le jeux, et c'est donc en l'état injuste envers ceux qui s'en donnent la peine.

Ça ne répond pas au critère de justice.

Lorsque j'ai vidé mon compte bancaire, je ne peut plus acheter d'avantage.
Je ne devrais pas non plus pouvoir une fois ma quote-part carbone épuisée.

Ça ne devrait pas être possible.

Je ne devrais pas pouvoir continuer ma consommation au delà de ma quote-part.
Ou dit autrement, je ne devrais pas pouvoir continuer à emmètre au delà de ma limite d'émission.

La quote-part est équitable si distribuée à chacun de manière égale.
Elle répond dans ce cas au critère de justice.

Avec des étapes, des mises a l'essai, on devrais tendre vers ça."
621,consommer,Gaspillage de l'electricité ,"Les agents d'EDF et leur famille ne paient pas l’électricité et se permettent  peut être pas tous mais beaucoup, de ne pas fermer leurs radiateurs lorsqu'ils aèrent leurs logement en hiver, et laissent ainsi l'énergie se consommer pour rien et certaines de ces personnes se permettent même de s'en vanter! Alors que bien des français ont du mal à se chauffer correctement faute de moyens suffisants, cela est révoltant! Donc pour mettre fin à ces gaspillages, tous doivent PAYER ce qu'ils dépensent!"
524,consommer,"Sortir du nucléaire, trop insécuritaire","Comme nous l'ont courageusement montré les activistes de Greenpeace en 2017, le nucléaire a des failles de sécurité et on n'est pas à l'abri de catastrophe nucléaire. Personnellement, j'habite à 60km des 6 réacteurs nucléaires de Gravelines, je ne suis donc pas hors de danger, comme la majorité de la population française. Pire, les déchets nucléaires se retrouvent entassés un peu partout sur le territoire là encore sans aucune sécurité.
Par ailleurs, les centrales nucléaires coûtent énormément d'argent à entretenir (notons que le parc nucléaire est très ancien pour certains réacteurs) et que le nouveau EPR à Flamanville n'a toujours pas fait ses preuves, étant clairement un échec avec son budget initial multiplié par 4 et son délai de mise en route retardé de 10 ans (pour l'instant !).
Pourquoi persister?!
L'électricité renouvelable est bien plus sûr!"
516,consommer,Réduction des déchets ,"Taxer les industriels pratiquant le sur-emballage, en fonction du type et du poids des matériaux d’emballage.

Developper les filières de récupération de certains emballages (bouteilles en verre par ex.), via des consignes.

Généraliser la facturation au poids, des poubelles.

Interdire, à terme, les emballages plastiques."
1005,consommer,"Proclématique du tabac, de l'alcool et autres substances addictives","-Appliquer une taxe pour compenser le coût pour la société de produits néfastes, lorsqu'ils sont consommés plus que de raison. (Donner un sens à la taxation)
-Augmenter les moyens pour sensibiliser dans les écoles aux dangers de l'alcool, du tabac et autres (sur différentes classes d'âge et avec des témoignages scientifiques). Il ne faut pas diaboliser la consommation mais la raisonner en faisant comprendre les impacts sociétaux et géopolitiques."
521,consommer," Faire tomber le lobbyisme, 0 achat 0 vente","Notre pouvoir est toujours là mal-grès les apparences , nous pouvons changer la donne en ciblant nos achats faire tomber le lobbyisme, 0 achat 0 vente....
Faire pression pour que le lobbyiste ne puisse plus intervenir dans les tribunes lors de votes de lois( par exemple dans le cadre de Monsanto et les OGMS).
si nous ne pouvons changer le pouvoir en place, nous pouvons agir localement et changer notre consommation."
1117,consommer,Incitation financière pour l'achat de produits locaux,"Encourager l'achat de produits Made In France.

Appliquer une TVA incitative pour le consommateur qui choisit des produits Made In France."
597,consommer,Impact carbone du numérique,"Combien coûte en tant que dépense énergétique chaque courriel que l'on envoie?Que l'on reçoit?Celui que l'on laisse dans notre boite mail, dans notre corbeille?Combien coûte une vidéo postée?Une photo?Que dépense un jeu en ligne?
Bref, il faudrait le faire calculer aux élèves, aux chefs d'entreprise, à tous ,en fait et l'on pourrait espérer changer nos mauvaises habitudes...ou bien interdire les mails professionnel à partir d'une certaine heure ou le weekend
(cela se fait déjà le vendredi dans certaines entreprises)
A quand des calculateurs d'impact carbone facile d'accès et d'utilisation dans toutes les écoles , collèges, lycées? dans toute entreprise respectueuse de notre avenir?"
592,consommer,Une adaptation culturelle à une biosphère limitée. *,"Biodiversité, pollutions, climat constituent un peu un même sujet.
Le sujet est un avenir proche possiblement assez épouvantable. Le pire pronostic actuel à +7° en 2100 sur le climat revient à parler de disparition du vivant sur la Terre avant 2100.
Dans ces conditions, faire peser toute la responsabilité et tous les efforts sur les citoyens, alors que dans le même temps ceux-ci sont mal informés et souvent désinformés concernant chacun de ces sujets est illusoire.
Il faut noter que la publicité est en contradiction avec les efforts demandés aux citoyens puisqu'il s'agit d'achats de voyage, de SUV, etc.,  souvent cautionné par la promesse physico-chimiquement  fausse d'une économie circulaire ou de compensations.
En conséquence de tout cela, je suggère:
1°) Information du public sur toutes les chaines et média. L'information peut s'appuyer sur des démonstrations simplifiées et des illustrations. Il faut faire comprendre. Achat d'espace publicitaire
2°) Forte taxation sur la publicité commerciale basée sur l'impact sur la biosphère du produit ou service en réclame. Ceci finance la campagne menée en 1. Système de bonus-malus. Taxation packaging.
Ces mesures n'ont aucune incidence budgétaire directe pour l'Etat et seront extrêmement incitatives pour les entreprises à changer avec vivacité. Ces mesures respectent le choix des français en matière de liberté d'entreprise. Ces mesures éduquent également le citoyen, l'acteur politique, l'entrepreneur ou le syndicaliste."
788,consommer,Parler démographie?,"Parler démographie ?
    1) S’il est absurde de vouloir hiérarchiser l’importance des causes de quelque phénomène humain que ce soit, il est nécessaire de distinguer les causes des effets et d’éviter de confondre coïncidence et causalité.
    2) Il semble que depuis que l’homme ne se contente plus, comme les autres êtres vivants, de chasser et cueillir ce qui est nécessaire à sa vie, il a la possibilité de prélever plus que ce qui est nécessaire à sa vie et à sa reproduction en tant qu’espèce. En particulier à proliférer au-delà de la continuation de l’espèce.
    3) Si depuis des temps immémoriaux l’homme s’est répandu sur toutes les terres émergées, c’est seulement en quatre ou cinq siècles qu’il a occupé des continents entiers, Amériques, Océanie, autrefois peu ou très peu peuplés.
    4) Au vingtième siècle des régions affichent une croissance démographique telle qu’elles vivent d’une émigration de masse, l’Amérique du sud, vers le nord, l’Afrique vers l’Europe,  l’Asie vers l’Océanie… Ces émigrants cherchent des conditions de vie meilleures ailleurs ! Observons l’écart entre les ressources, alimentaires, énergétiques, culturelles, médicales, et les besoins des populations de la moitié des pays du monde.
    5) S’intéresser à l’avenir des hommes c’est s’intéresser à l’évolution de la population humaine. Les migrations de masse sont un signe qu’il y a un problème démographique : occupons nous de démographie.
François Bougnet, fbougnet@free.fr"
